client_id,Sex,birth_date,district_id
3531,FEMALE,1943-06-14,43
3532,FEMALE,1958-02-24,56
3533,MALE,1991-02-01,1
3534,MALE,1998-05-21,50
3535,FEMALE,1996-05-12,37
3536,FEMALE,1945-08-20,55
3537,FEMALE,1969-04-16,51
3538,FEMALE,1971-07-02,1
3539,MALE,1943-08-31,36
3540,FEMALE,1959-08-04,51
3541,MALE,1961-07-01,51
3542,FEMALE,1962-09-02,10
3543,MALE,1968-10-19,10
3544,MALE,1988-10-15,1
3545,MALE,1989-11-01,68
3546,FEMALE,1994-02-28,3
3547,MALE,1951-05-15,1
3548,MALE,1998-05-03,1
3549,FEMALE,1964-11-08,5
3550,FEMALE,1996-11-14,54
3552,FEMALE,1963-11-16,44
3554,MALE,1993-02-21,22
3555,FEMALE,1991-02-06,22
3556,MALE,1950-11-27,6
3557,FEMALE,1956-01-24,6
3558,MALE,1955-09-01,54
3559,MALE,1966-12-23,57
3560,FEMALE,1967-02-02,57
3562,MALE,1954-04-05,1
3563,FEMALE,1954-01-22,1
3564,MALE,1971-03-23,62
3565,MALE,1985-07-29,44
3566,MALE,1959-04-19,65
3567,MALE,1971-03-09,1
3568,MALE,1964-01-25,1
3569,MALE,1956-04-09,67
3570,MALE,1972-06-27,15
3571,MALE,1993-06-17,25
3572,FEMALE,1956-02-18,48
3573,MALE,1999-04-09,8
3574,MALE,1973-04-17,19
3575,FEMALE,1964-12-12,9
3576,MALE,1966-05-15,1
3577,MALE,1970-02-15,31
3578,FEMALE,1950-10-20,72
3579,MALE,1957-10-07,72
3580,MALE,1956-06-27,6
3581,MALE,1990-12-23,33
3582,MALE,1978-02-17,38
3583,MALE,1969-11-09,15
3584,MALE,1964-03-25,15
3585,FEMALE,1995-12-02,29
3586,MALE,1966-04-11,60
3587,MALE,1967-02-01,60
3588,FEMALE,1981-01-04,76
3589,MALE,1988-09-13,73
3590,MALE,2003-11-23,23
3591,FEMALE,1953-09-28,74
3592,FEMALE,1952-05-30,74
3594,MALE,1988-07-07,13
3595,MALE,1988-01-01,28
3596,FEMALE,1998-03-22,74
3597,MALE,1960-10-17,10
3598,MALE,1946-09-11,66
3599,FEMALE,1958-05-02,66
3600,FEMALE,1970-09-26,46
3601,MALE,1961-08-03,19
3602,FEMALE,1968-02-10,19
3603,MALE,1977-06-13,42
3605,FEMALE,1957-07-24,71
3606,FEMALE,1981-06-06,63
3607,MALE,1973-09-29,18
3608,MALE,1970-12-09,66
3609,FEMALE,1982-12-26,66
3610,FEMALE,1942-05-08,36
3611,MALE,1999-07-27,30
3612,FEMALE,1989-11-04,19
3613,FEMALE,1992-02-12,19
3614,MALE,1998-12-09,43
3615,FEMALE,1997-07-04,1
3616,FEMALE,1991-06-14,77
3617,FEMALE,1982-01-30,51
3618,MALE,1976-02-21,54
3619,MALE,1978-08-09,40
3620,FEMALE,1960-09-14,21
3621,MALE,1962-07-21,66
3622,MALE,1965-06-17,66
3623,FEMALE,1992-06-20,28
3624,MALE,2009-04-27,1
3627,FEMALE,2008-08-08,18
3628,FEMALE,1954-04-26,11
3629,MALE,1970-12-13,42
3630,FEMALE,1951-01-28,64
3631,MALE,1944-11-19,64
3632,MALE,1970-11-29,15
3633,FEMALE,1956-10-14,72
3634,MALE,1946-06-25,1
3635,MALE,1948-03-31,1
3636,MALE,2001-05-19,46
3637,FEMALE,1982-01-10,64
3638,MALE,1971-02-11,49
3639,MALE,1951-04-17,73
3640,FEMALE,2001-07-24,75
3641,MALE,2006-04-01,75
3642,MALE,1984-08-27,19
3643,MALE,2003-11-11,26
3644,FEMALE,1974-06-14,75
3645,FEMALE,1998-02-26,34
3646,FEMALE,1970-08-16,33
3647,MALE,1971-08-23,33
3648,MALE,2003-01-03,3
3649,MALE,1986-12-25,10
3650,MALE,1941-02-17,64
3651,MALE,1941-10-01,35
3652,FEMALE,1943-02-20,1
3653,MALE,1944-03-03,1
3654,MALE,1951-05-01,25
3655,FEMALE,1991-02-06,59
3656,FEMALE,1952-10-26,62
3657,FEMALE,1944-05-18,62
3658,MALE,1947-04-05,58
3659,FEMALE,1958-01-10,42
3660,MALE,1997-07-09,65
3661,MALE,1955-11-25,51
3662,FEMALE,1954-09-22,27
3663,MALE,1974-08-25,69
3664,MALE,1974-03-19,69
3667,FEMALE,1994-09-18,70
3668,MALE,2000-02-23,70
3669,FEMALE,1985-08-22,10
3670,MALE,2007-11-17,44
3671,FEMALE,1966-07-16,10
3672,FEMALE,1976-02-06,10
3673,MALE,1979-02-07,1
3674,FEMALE,2008-01-10,17
3675,FEMALE,1975-03-18,70
3676,FEMALE,1992-12-14,10
3677,FEMALE,1983-09-16,10
3678,FEMALE,1961-10-12,1
3679,MALE,1954-04-23,72
3680,MALE,1950-06-07,72
3681,FEMALE,1944-04-26,1
3682,FEMALE,1951-03-12,1
3683,FEMALE,2004-04-22,74
3684,MALE,1989-03-03,16
3685,FEMALE,1997-03-06,74
3686,MALE,1989-12-11,61
3687,FEMALE,1995-02-06,49
3688,FEMALE,2002-07-02,49
3689,FEMALE,2006-09-12,9
3690,FEMALE,1983-08-02,44
3691,MALE,1988-04-17,18
3693,MALE,1945-03-31,15
3694,MALE,1947-06-29,15
3695,FEMALE,1957-10-04,55
3696,MALE,1966-06-11,55
3697,FEMALE,1981-03-16,9
3698,MALE,1994-04-25,44
3699,FEMALE,1991-08-08,1
3700,FEMALE,2003-07-24,1
3701,FEMALE,1981-07-06,73
3702,MALE,1975-11-27,76
3703,MALE,1954-06-15,17
3704,MALE,1985-04-11,69
3705,FEMALE,1992-08-04,1
3707,FEMALE,1964-06-24,74
3708,FEMALE,1985-05-16,46
3709,MALE,1978-05-03,46
3710,MALE,1951-01-25,59
3711,MALE,1991-05-07,25
3712,FEMALE,1996-07-30,56
3713,MALE,1971-04-23,41
3714,MALE,1980-12-01,8
3716,MALE,1976-04-15,74
3717,FEMALE,1948-01-30,71
3718,MALE,1956-08-29,71
3719,FEMALE,1953-08-30,54
3720,MALE,1964-02-07,54
3721,FEMALE,1982-02-16,64
3722,MALE,1983-06-29,1
3723,MALE,1991-09-01,18
3724,MALE,1952-11-23,57
3727,MALE,1993-01-13,33
3728,FEMALE,1959-01-06,66
3729,FEMALE,1968-10-22,66
3730,MALE,1972-10-07,59
3732,MALE,1969-08-27,66
3733,MALE,1973-07-09,1
3734,FEMALE,1966-12-02,15
3735,MALE,1961-01-17,18
3736,FEMALE,1959-09-22,18
3737,FEMALE,1971-04-30,12
3738,MALE,2005-05-31,1
3739,MALE,1983-10-21,3
3740,MALE,1952-11-03,46
3741,FEMALE,1959-05-04,16
3742,MALE,1989-01-27,56
3743,FEMALE,1981-11-06,56
3745,MALE,1998-03-19,2
3746,MALE,1998-01-25,66
3747,FEMALE,1987-12-02,1
3748,MALE,1957-05-05,59
3749,MALE,1970-05-21,65
3750,MALE,1961-10-03,1
3751,FEMALE,1989-10-12,33
3752,FEMALE,1988-04-06,33
3753,FEMALE,1986-06-14,1
3754,MALE,1974-09-13,1
3755,MALE,1978-09-09,37
3756,MALE,1998-12-03,12
3757,FEMALE,1945-04-16,5
3758,FEMALE,1990-11-14,53
3759,FEMALE,1984-10-12,53
3760,FEMALE,1978-01-04,18
3761,MALE,1998-08-05,48
3762,FEMALE,1986-04-18,60
3763,FEMALE,2004-10-12,38
3764,MALE,2001-01-29,38
3765,FEMALE,1983-03-24,45
3766,FEMALE,2007-05-10,1
3767,MALE,1959-09-07,14
3768,FEMALE,1971-05-04,14
3769,FEMALE,1980-09-10,54
3770,MALE,1952-03-03,35
3771,MALE,1965-03-27,48
3772,MALE,1963-10-23,48
3773,MALE,1991-09-29,33
3774,MALE,1945-10-29,1
3775,MALE,1951-11-27,46
3776,MALE,2001-07-09,74
3777,FEMALE,2002-11-04,74
3779,MALE,1972-05-15,6
3780,FEMALE,2000-11-22,37
3781,FEMALE,2002-05-12,17
3782,FEMALE,2003-09-10,1
3783,FEMALE,1995-09-08,1
3784,FEMALE,1997-11-08,1
3785,FEMALE,1947-09-18,66
3786,FEMALE,1943-07-10,13
3787,MALE,2005-07-07,21
3788,MALE,1982-09-05,56
3789,MALE,1987-10-17,66
3790,FEMALE,1959-08-28,48
3791,FEMALE,1962-03-18,72
3792,MALE,1995-09-21,74
3793,FEMALE,1978-08-20,39
3794,FEMALE,2003-07-06,37
3795,MALE,2005-05-03,12
3796,MALE,1976-06-29,3
3797,FEMALE,1978-09-14,3
3798,MALE,1982-01-17,1
3799,FEMALE,1952-03-24,2
3800,MALE,1981-08-15,38
3801,MALE,1971-08-15,38
3802,FEMALE,1948-07-28,67
3803,MALE,1953-07-15,1
3804,MALE,1960-06-11,1
3805,FEMALE,1965-12-20,68
3806,MALE,1994-08-27,54
3807,MALE,1975-01-07,33
3808,FEMALE,1966-01-24,57
3811,FEMALE,1975-06-20,6
3812,FEMALE,1990-02-08,1
3813,MALE,2005-10-25,2
3814,MALE,1968-09-13,1
3815,FEMALE,1996-06-12,28
3816,FEMALE,1989-01-26,1
3817,MALE,1964-12-21,77
3818,FEMALE,1965-07-28,71
3819,FEMALE,1963-07-24,71
3821,FEMALE,1962-05-16,22
3822,FEMALE,1976-11-26,48
3823,FEMALE,1979-12-08,63
3824,MALE,1994-01-07,41
3825,FEMALE,1992-06-20,41
3826,FEMALE,1944-03-08,33
3827,MALE,1950-07-05,33
3829,MALE,1995-03-13,59
3830,FEMALE,1995-04-24,18
3831,MALE,1941-02-11,11
3832,FEMALE,1952-11-04,11
3833,MALE,1958-03-01,19
3834,FEMALE,2003-11-12,1
3835,FEMALE,1958-07-12,50
3836,MALE,1971-11-21,77
3837,FEMALE,1948-10-22,39
3838,MALE,1952-10-27,65
3839,MALE,1964-09-05,65
3840,FEMALE,1960-08-12,50
3841,FEMALE,1942-07-08,26
3842,FEMALE,1999-06-26,74
3843,MALE,1969-06-21,4
3844,FEMALE,1991-02-26,71
3845,MALE,1982-05-09,1
3846,MALE,2007-09-11,27
3847,FEMALE,1986-11-14,6
3848,FEMALE,1965-10-14,45
3849,MALE,1960-02-11,1
3850,FEMALE,1984-03-26,45
3851,FEMALE,1984-11-20,45
3852,FEMALE,1979-11-12,10
3853,FEMALE,2007-09-04,59
3854,FEMALE,1982-08-30,24
3855,FEMALE,1962-03-20,29
3856,MALE,1971-08-09,1
3857,MALE,1980-02-03,72
3858,FEMALE,1975-08-14,18
3859,MALE,1964-05-03,18
3860,FEMALE,1961-04-10,74
3861,MALE,1978-03-27,11
3862,MALE,1974-09-13,40
3863,MALE,1966-12-27,1
3864,MALE,1954-11-17,1
3865,FEMALE,2000-11-06,75
3866,MALE,2004-09-03,75
3868,FEMALE,1985-11-14,66
3869,FEMALE,1973-04-24,17
3870,FEMALE,1998-10-08,4
3871,MALE,2002-03-25,4
3872,MALE,1953-04-19,8
3873,FEMALE,1988-02-16,23
3874,FEMALE,1969-10-10,61
3875,MALE,1957-09-27,1
3876,FEMALE,1946-05-22,1
3877,MALE,1983-11-13,38
3880,FEMALE,1988-10-24,29
3881,MALE,1974-07-07,45
3882,FEMALE,1965-05-10,45
3883,MALE,1988-09-27,18
3884,FEMALE,1986-11-18,72
3885,MALE,1967-03-17,70
3886,MALE,1992-09-17,8
3887,MALE,1943-01-17,67
3888,MALE,1943-12-27,67
3890,FEMALE,1981-10-22,3
3891,FEMALE,1981-12-14,75
3892,MALE,2002-04-19,1
3893,FEMALE,1992-12-26,1
3894,MALE,1964-01-21,29
3895,MALE,1972-07-03,29
3896,MALE,1946-10-03,5
3897,FEMALE,1978-05-28,16
3898,MALE,1975-03-17,57
3899,FEMALE,1946-11-20,55
3900,MALE,1966-09-23,55
3901,FEMALE,1978-06-12,55
3902,FEMALE,1977-02-20,65
3903,FEMALE,1975-05-18,1
3904,MALE,1966-03-15,29
3905,MALE,1958-08-05,29
3906,MALE,1959-12-23,64
3907,MALE,1982-02-09,1
3908,MALE,1952-11-25,73
3909,FEMALE,1950-11-16,73
3910,MALE,1946-10-23,37
3911,MALE,1979-12-13,31
3912,MALE,1972-05-07,1
3913,MALE,1974-08-01,8
3914,FEMALE,1947-10-24,52
3915,MALE,2000-01-05,20
3916,MALE,1997-10-27,47
3917,FEMALE,1990-12-28,47
3918,FEMALE,1997-01-10,5
3919,MALE,1965-06-17,35
3920,MALE,1952-10-13,44
3921,MALE,1985-03-21,28
3922,FEMALE,1955-06-08,1
3923,FEMALE,1958-10-20,1
3924,MALE,1994-01-09,56
3925,FEMALE,1963-10-14,45
3926,MALE,1995-10-01,54
3927,MALE,1975-04-23,61
3928,FEMALE,1955-10-08,77
3929,MALE,1980-11-01,74
3930,MALE,1944-01-17,1
3931,MALE,1948-12-15,1
3932,FEMALE,1962-10-06,59
3933,MALE,1973-11-07,59
3934,MALE,1991-10-15,12
3935,MALE,1962-11-27,71
3936,FEMALE,1989-06-08,36
3937,MALE,1986-06-09,36
3938,FEMALE,2003-01-22,27
3939,FEMALE,1976-11-06,40
3942,MALE,1975-08-13,53
3943,FEMALE,1968-12-04,1
3944,MALE,1959-01-01,8
3945,MALE,1958-12-25,8
3946,MALE,1998-05-11,1
3947,MALE,1990-05-25,23
3948,MALE,2006-07-23,44
3949,FEMALE,1997-08-26,44
3950,MALE,1947-03-21,38
3951,FEMALE,1947-09-22,38
3952,FEMALE,1993-02-28,52
3953,MALE,1952-08-09,14
3954,MALE,1980-10-31,64
3955,MALE,1987-07-31,64
3956,FEMALE,2002-08-02,21
3957,FEMALE,1994-08-12,21
3958,FEMALE,1973-06-30,37
3959,MALE,1997-09-15,30
3960,FEMALE,1987-01-06,8
3961,MALE,1970-06-03,53
3962,FEMALE,1975-11-28,74
3963,MALE,1997-02-07,76
3964,MALE,1965-05-07,74
3965,FEMALE,1986-05-16,1
3966,MALE,1996-12-07,1
3967,FEMALE,1987-11-26,18
3968,MALE,1978-06-15,18
3969,MALE,1978-04-19,4
3970,MALE,2007-10-09,46
3971,FEMALE,1989-02-20,1
3972,MALE,1953-06-01,1
3973,FEMALE,2009-10-20,1
3974,FEMALE,1961-08-24,68
3975,MALE,1981-09-19,1
3976,MALE,1990-09-13,43
3977,MALE,1998-09-27,8
3978,MALE,1993-12-15,18
3979,FEMALE,1955-12-14,54
3980,MALE,1976-07-13,1
3981,FEMALE,2002-06-16,19
3982,MALE,1946-03-15,45
3983,FEMALE,1953-07-22,1
3984,MALE,1991-05-13,1
3985,FEMALE,2006-06-16,75
3987,MALE,1983-11-07,67
3988,FEMALE,2001-11-04,53
3989,MALE,2003-03-27,53
3990,MALE,1996-02-03,29
3991,MALE,1990-05-17,11
3992,FEMALE,1976-01-10,71
3993,MALE,2007-05-07,14
3994,MALE,1992-03-31,21
3995,MALE,1975-10-15,1
3996,FEMALE,1974-09-16,36
3997,MALE,1954-03-05,13
3998,MALE,1977-08-03,59
3999,FEMALE,2003-03-16,30
4000,FEMALE,1980-10-22,40
4001,MALE,1979-01-29,69
4002,MALE,1947-08-29,25
4003,MALE,1972-04-23,8
4004,FEMALE,1984-10-12,30
4006,MALE,2005-07-07,25
4007,MALE,1971-11-07,23
4008,FEMALE,1978-07-08,23
4009,MALE,1989-06-29,4
4010,MALE,1975-08-17,4
4011,MALE,1985-02-19,62
4012,MALE,1983-12-09,56
4013,FEMALE,1979-02-06,1
4014,FEMALE,2003-09-06,17
4015,MALE,2000-02-27,65
4016,MALE,1998-07-25,13
4017,MALE,1987-05-15,13
4018,MALE,2007-11-07,3
4019,FEMALE,1968-09-16,11
4020,MALE,1980-05-31,45
4021,FEMALE,1971-12-10,45
4022,FEMALE,1949-02-10,1
4023,MALE,1952-07-17,1
4024,FEMALE,1987-10-16,3
4025,MALE,1998-12-07,3
4026,FEMALE,1972-11-24,76
4027,FEMALE,1992-08-28,16
4028,FEMALE,1993-08-08,16
4029,MALE,1990-01-03,17
4030,MALE,2003-11-21,44
4031,FEMALE,1998-05-22,67
4032,FEMALE,1991-10-02,35
4033,MALE,1948-10-15,51
4034,MALE,1960-07-17,58
4035,FEMALE,1957-10-20,58
4036,MALE,2003-09-09,25
4037,FEMALE,1993-12-22,1
4040,MALE,1988-07-17,59
4041,FEMALE,1977-01-26,59
4042,FEMALE,1962-09-04,1
4043,MALE,1980-07-09,70
4044,MALE,1957-06-29,44
4046,FEMALE,1972-02-18,1
4047,FEMALE,1960-01-28,1
4048,FEMALE,1946-11-24,4
4049,MALE,1968-09-13,4
4050,FEMALE,1971-12-30,47
4051,FEMALE,1972-10-06,74
4052,MALE,1977-12-17,74
4053,MALE,1956-11-23,70
4054,FEMALE,1986-04-08,72
4055,MALE,1980-08-01,74
4056,FEMALE,1979-09-26,63
4057,MALE,1949-08-11,70
4059,MALE,1947-05-11,54
4060,MALE,1981-08-21,44
4061,FEMALE,2001-12-24,8
4062,FEMALE,1973-08-08,71
4063,FEMALE,1993-04-16,61
4064,FEMALE,1995-02-08,61
4065,MALE,1965-06-27,73
4066,FEMALE,1964-01-28,30
4067,FEMALE,1986-09-08,21
4068,MALE,1947-06-25,11
4069,MALE,1982-03-07,68
4070,MALE,1986-07-23,68
4071,MALE,1970-02-15,45
4072,FEMALE,1964-05-08,45
4073,FEMALE,1978-02-10,24
4074,FEMALE,1985-08-08,24
4075,FEMALE,1971-11-18,8
4076,MALE,1992-11-17,49
4077,FEMALE,1982-05-06,68
4078,FEMALE,1974-06-04,23
4079,MALE,1978-06-29,27
4080,FEMALE,1970-11-26,21
4081,MALE,2001-06-03,9
4082,MALE,1988-03-15,58
4083,FEMALE,1995-03-30,74
4084,MALE,1980-10-05,55
4085,FEMALE,1980-02-04,55
4086,FEMALE,1969-02-22,63
4087,FEMALE,1973-04-16,64
4088,FEMALE,1976-02-18,68
4089,MALE,1970-02-27,68
4090,FEMALE,1994-06-22,23
4091,MALE,2009-11-07,29
4092,MALE,1961-01-11,14
4093,MALE,1969-09-29,1
4094,MALE,2002-12-19,2
4095,FEMALE,1997-09-14,25
4096,FEMALE,2007-05-16,25
4098,FEMALE,1961-03-28,13
4099,MALE,1972-07-03,12
4100,MALE,1978-03-13,74
4101,MALE,1997-07-07,1
4102,MALE,1996-10-15,4
4103,MALE,1988-05-19,4
4104,FEMALE,1942-04-10,23
4105,MALE,2008-01-15,16
4106,MALE,1959-11-09,1
4107,MALE,1977-09-09,49
4108,FEMALE,1953-03-26,43
4109,MALE,1976-08-11,63
4112,FEMALE,1997-11-28,38
4113,MALE,1974-11-09,76
4114,MALE,1987-02-09,63
4115,MALE,1966-03-27,33
4116,FEMALE,1959-11-24,36
4117,MALE,1945-09-01,53
4118,MALE,2001-06-17,28
4119,FEMALE,1989-04-20,62
4120,FEMALE,1984-03-06,62
4121,FEMALE,1946-02-12,23
4122,FEMALE,1992-09-18,39
4123,FEMALE,1994-01-12,39
4124,FEMALE,1991-01-10,19
4125,MALE,1949-06-17,31
4126,MALE,1998-09-09,74
4127,FEMALE,1997-07-26,74
4129,MALE,1979-05-31,75
4131,FEMALE,1999-06-02,48
4132,MALE,1985-10-15,42
4133,FEMALE,1992-05-22,42
4134,FEMALE,1981-04-12,1
4136,FEMALE,1982-01-06,31
4137,FEMALE,1972-08-30,21
4138,FEMALE,1995-11-18,11
4139,FEMALE,1992-07-20,74
4140,FEMALE,1986-10-04,70
4141,FEMALE,1993-03-18,9
4142,MALE,1983-06-11,36
4143,FEMALE,1978-08-24,27
4144,MALE,1982-11-11,27
4145,FEMALE,1950-02-02,73
4146,MALE,1982-08-13,9
4147,MALE,1995-12-23,64
4148,FEMALE,1995-04-08,64
4149,MALE,2002-03-07,1
4150,FEMALE,2004-10-10,1
4151,MALE,1953-09-17,73
4152,MALE,1950-06-07,73
4153,FEMALE,1979-04-12,32
4154,MALE,1980-12-25,32
4155,MALE,1946-05-13,1
4156,FEMALE,1990-01-02,5
4157,MALE,1995-05-09,1
4158,FEMALE,1947-09-10,35
4159,FEMALE,1936-12-06,35
4160,MALE,1996-08-27,16
4161,MALE,1999-11-09,22
4163,MALE,1974-06-07,4
4164,FEMALE,1951-12-22,45
4165,MALE,1978-03-13,53
4166,FEMALE,1970-02-26,1
4167,MALE,1976-07-31,6
4169,MALE,2007-04-19,58
4170,MALE,2006-08-27,58
4171,FEMALE,2003-05-18,1
4172,MALE,1972-06-29,1
4173,FEMALE,2005-08-04,52
4174,MALE,1950-02-11,63
4175,FEMALE,1992-03-06,13
4176,MALE,1945-08-31,32
4177,MALE,1958-12-25,34
4178,MALE,1949-08-31,32
4179,MALE,1943-07-29,54
4180,MALE,1955-06-17,63
4181,MALE,1991-07-15,76
4182,MALE,1964-06-23,16
4183,MALE,1968-01-13,16
4184,FEMALE,2002-06-26,8
4185,MALE,1991-06-23,51
4186,FEMALE,2001-10-14,38
4187,FEMALE,1994-10-28,25
4188,MALE,1999-08-17,1
4189,MALE,1964-12-07,64
4190,MALE,1965-11-17,17
4191,FEMALE,1984-03-06,32
4192,MALE,1954-11-21,72
4193,FEMALE,1964-04-28,8
4194,MALE,1967-03-03,63
4195,FEMALE,1968-07-30,63
4196,FEMALE,1978-03-16,55
4198,MALE,1981-12-17,23
4199,MALE,1984-12-19,23
4201,MALE,2000-07-19,3
4202,FEMALE,1997-07-20,3
4203,FEMALE,1994-03-08,1
4204,MALE,1983-06-03,1
4205,MALE,1958-02-05,30
4206,MALE,1965-10-09,22
4207,FEMALE,1961-03-02,70
4209,MALE,1960-04-23,70
4210,MALE,2002-09-15,40
4211,MALE,2000-06-17,22
4212,MALE,1968-05-27,53
4213,MALE,1952-08-27,64
4214,MALE,1944-07-03,64
4215,FEMALE,1979-08-08,49
4217,MALE,1978-08-25,9
4218,FEMALE,1966-12-06,48
4219,FEMALE,1971-03-04,51
4220,MALE,1986-09-15,33
4221,FEMALE,1968-11-26,63
4222,FEMALE,1951-08-16,60
4223,FEMALE,1993-05-30,54
4224,MALE,2004-06-03,42
4225,FEMALE,2000-08-08,76
4226,FEMALE,1980-04-08,31
4227,FEMALE,1991-02-24,51
4229,MALE,1984-10-05,36
4230,MALE,1989-01-11,74
4231,FEMALE,1986-10-08,1
4232,MALE,1994-02-15,70
4233,MALE,1961-02-15,46
4234,FEMALE,2000-01-08,70
4235,MALE,2003-01-15,9
4236,MALE,1989-03-17,42
4237,MALE,1950-10-01,16
4238,FEMALE,1998-06-26,41
4239,MALE,1943-12-11,70
4240,MALE,1987-12-21,46
4241,FEMALE,1977-05-30,20
4242,MALE,1977-04-27,20
4243,FEMALE,1981-01-26,7
4244,FEMALE,1949-10-12,68
4245,MALE,1942-09-23,68
4246,MALE,2007-11-09,36
4247,FEMALE,2002-03-16,26
4248,MALE,2002-07-07,9
4249,MALE,2000-05-21,52
4250,FEMALE,1988-11-06,72
4251,FEMALE,1983-04-26,44
4252,FEMALE,1980-07-28,44
4253,MALE,1963-07-19,16
4254,MALE,1995-03-05,65
4255,FEMALE,1952-08-28,66
4256,MALE,1980-03-29,70
4257,MALE,1995-08-29,1
4258,MALE,1993-07-11,44
4259,FEMALE,1976-08-16,10
4260,MALE,1990-06-01,12
4261,FEMALE,1951-10-04,34
4262,FEMALE,1952-06-24,59
4263,FEMALE,1999-08-26,73
4264,MALE,1998-08-21,74
4265,MALE,2001-01-19,59
4266,FEMALE,2001-03-26,1
4267,MALE,1963-06-21,24
4268,MALE,1951-06-11,24
4269,MALE,1982-11-07,45
4270,MALE,1999-04-05,58
4271,MALE,1987-07-23,58
4272,FEMALE,2005-10-30,42
4273,MALE,2004-01-29,18
4274,FEMALE,1964-07-24,70
4275,FEMALE,1984-08-26,49
4276,MALE,2000-10-05,74
4277,MALE,2002-11-05,74
4278,FEMALE,1972-11-18,33
4279,MALE,1972-10-13,51
4280,FEMALE,1971-03-08,55
4281,MALE,1954-04-13,54
4282,MALE,1955-06-09,3
4283,MALE,1947-09-05,27
4284,FEMALE,1969-11-26,68
4285,FEMALE,1973-02-28,68
4286,FEMALE,1992-11-28,6
4287,MALE,1980-12-07,62
4288,FEMALE,1973-05-08,70
4289,MALE,2004-11-23,66
4290,MALE,1970-03-09,32
4291,MALE,1978-07-07,58
4292,MALE,1975-07-19,72
4293,FEMALE,1987-02-16,4
4294,FEMALE,1979-06-22,4
4295,FEMALE,1983-03-16,18
4296,FEMALE,1948-11-06,57
4297,FEMALE,1955-12-16,57
4298,FEMALE,1943-04-18,33
4299,MALE,2004-11-15,50
4300,MALE,2005-01-15,1
4301,MALE,1983-07-03,14
4302,FEMALE,1971-03-04,30
4303,MALE,2005-05-05,21
4304,MALE,1972-08-15,5
4305,MALE,1966-08-21,40
4306,MALE,1963-10-17,40
4307,FEMALE,2000-04-14,1
4308,FEMALE,1997-03-10,44
4309,FEMALE,2006-06-26,39
4310,FEMALE,1952-07-30,65
4311,FEMALE,2004-04-12,59
4312,FEMALE,2006-12-20,72
4313,MALE,1995-04-21,53
4314,FEMALE,1952-07-24,58
4315,MALE,1986-06-25,74
4316,FEMALE,1970-10-26,1
4317,MALE,2005-12-11,53
4318,MALE,1969-11-11,43
4319,FEMALE,1969-11-06,43
4320,FEMALE,1986-01-04,66
4321,FEMALE,2000-12-18,19
4322,MALE,1993-10-01,19
4323,FEMALE,1947-03-20,40
4324,FEMALE,1945-09-22,40
4325,MALE,1970-07-19,55
4326,FEMALE,1953-09-20,1
4327,MALE,1964-10-23,1
4328,MALE,2003-08-13,59
4329,FEMALE,1974-07-18,64
4330,FEMALE,1944-07-02,33
4331,MALE,1982-09-03,5
4332,MALE,1959-01-11,57
4333,FEMALE,1981-04-20,1
4334,MALE,1981-04-19,1
4335,MALE,1952-02-25,54
4336,FEMALE,1996-10-02,19
4337,MALE,1989-04-21,48
4338,MALE,1967-10-25,30
4339,MALE,2004-11-15,59
4340,FEMALE,1976-09-18,1
4341,MALE,1987-05-01,76
4342,MALE,1945-06-07,63
4343,MALE,1956-10-09,27
4344,MALE,1948-06-15,54
4345,MALE,2001-11-29,18
4346,FEMALE,2000-11-20,3
4347,FEMALE,1953-08-20,54
4348,MALE,2005-06-17,3
4349,FEMALE,1986-10-22,1
4350,FEMALE,1989-08-20,1
4352,FEMALE,1994-07-24,72
4353,MALE,2006-11-19,28
4354,MALE,2009-08-13,28
4355,MALE,1966-03-01,1
4358,FEMALE,1965-10-24,70
4359,FEMALE,1973-08-02,64
4360,FEMALE,1992-09-10,19
4361,FEMALE,1978-05-04,46
4362,FEMALE,1966-09-16,50
4363,MALE,1978-09-01,50
4364,MALE,2000-12-05,22
4365,FEMALE,1984-05-12,10
4367,FEMALE,2005-03-30,14
4368,MALE,2004-12-21,32
4369,MALE,1988-06-15,53
4370,FEMALE,1962-06-28,59
4371,FEMALE,1991-12-12,32
4372,MALE,1956-10-11,3
4373,FEMALE,1974-12-20,51
4376,MALE,1977-03-05,70
4377,MALE,2001-01-31,48
4380,MALE,1954-05-13,1
4381,MALE,1982-01-25,56
4382,FEMALE,2003-10-20,18
4383,MALE,1986-08-01,21
4384,FEMALE,2000-03-12,10
4385,FEMALE,1999-12-02,21
4386,MALE,1973-02-27,53
4387,FEMALE,1969-02-18,52
4388,FEMALE,1963-11-16,4
4389,MALE,1953-09-01,10
4390,MALE,1999-06-29,7
4393,MALE,1968-11-11,1
4394,FEMALE,2003-03-02,64
4395,FEMALE,1985-07-16,36
4396,MALE,2002-01-07,63
4397,FEMALE,1996-11-26,63
4398,MALE,1981-07-23,77
4399,FEMALE,1995-01-20,61
4400,MALE,1986-10-29,54
4401,FEMALE,1991-07-20,8
4402,MALE,1952-04-11,23
4403,MALE,1965-12-19,36
4404,MALE,1978-06-09,31
4405,MALE,1986-06-17,47
4406,MALE,1977-11-01,1
4407,FEMALE,1998-07-06,70
4408,MALE,1946-05-19,62
4409,FEMALE,1955-03-22,62
4410,FEMALE,2003-03-12,24
4411,FEMALE,1973-01-02,54
4412,FEMALE,1980-01-26,54
